oris,cems_unit,coats_unit,state,facility_name,coats_linked,oblig_pre2009,oblig_2020,oblig_2021q1_2022q2,oblig_2022q3_2023q4,oblig_2024q1_2026q2,oblig_2026q3_on
8002,1,1,NH,Newington,True,False,True,True,True,True,True
10043,1001,,NJ,Logan Generating Plant,True,False,True,True,True,True,True
10099,001001,,NJ,Pedricktown Cogeneration Plant,True,False,True,True,True,True,True
10308,1001,1001,NJ,Sayreville Power LP,True,False,True,True,True,True,True
10308,1002,1002,NJ,Sayreville Power LP,True,False,True,True,True,True,True
10566,1001,,NJ,Carneys Point,True,False,True,True,True,True,True
10566,1002,,NJ,Carneys Point,True,False,True,True,True,True,True
10751,002001,002001,NJ,"Camden Plant Holding, LLC",True,False,True,True,True,True,True
10805,002001,,NJ,"E F Kenilworth, Inc.",False,False,False,False,False,False,False
2379,002001,002001,NJ,Carlls Corner Energy Center,True,False,True,True,True,True,True
2379,003001,003001,NJ,Carlls Corner Energy Center,True,False,True,True,True,True,True
2390,012001,012001,NJ,Sayreville,True,False,True,True,True,True,True
2390,014001,014001,NJ,Sayreville,True,False,True,True,True,True,True
2390,015001,015001,NJ,Sayreville,True,False,True,True,True,True,True
2390,016001,016001,NJ,Sayreville,True,False,True,True,True,True,True
2393,04,04,NJ,Gilbert Generating Station,True,False,True,True,True,True,True
2393,05,05,NJ,Gilbert Generating Station,True,False,True,True,True,True,True
2393,06,06,NJ,Gilbert Generating Station,True,False,True,True,True,True,True
2393,07,07,NJ,Gilbert Generating Station,True,False,True,True,True,True,True
2393,9,9,NJ,Gilbert Generating Station,True,False,True,True,True,True,True
2398,1101,1101,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2398,1201,1201,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2398,1301,1301,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2398,1401,1401,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2398,2101,2101,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2398,2201,2201,NJ,Bergen Generating Station,True,False,True,True,True,True,True
2399,121,121,NJ,Burlington Generating Station,True,False,True,True,True,True,True
2399,122,122,NJ,Burlington Generating Station,True,False,True,True,True,True,True
2399,123,123,NJ,Burlington Generating Station,True,False,True,True,True,True,True
2399,124,124,NJ,Burlington Generating Station,True,False,True,True,True,True,True
2401,35001,,NJ,Essex,True,False,True,True,True,True,True
2404,121,121,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,122,122,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,123,123,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,124,124,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,131,131,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,132,132,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,133,133,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,134,134,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,141,141,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2404,142,142,NJ,Kearny Generating Station,True,False,True,True,True,True,True
2406,1101,1101,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,1201,1201,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,2101,2101,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,2201,2201,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,5,5,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,6,6,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,7,7,NJ,Linden Generating Station,True,False,True,True,True,True,True
2406,8,8,NJ,Linden Generating Station,True,False,True,True,True,True,True
2410,2001,,NJ,Salem Generating Station,False,False,False,False,False,False,False
2411,7,7,NJ,Sewaren Generating Station,True,False,True,True,True,True,True
2434,U11,U11,NJ,Howard M Down,True,False,True,True,True,True,True
50006,004001,004001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50006,005001,005001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50006,006001,006001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50006,007001,007001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50006,008001,008001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50006,009001,009001,NJ,Linden Cogeneration Facility,True,False,True,True,True,True,True
50385,1001,,NJ,Newark Bay Cogen,True,False,True,True,True,True,True
50385,2001,,NJ,Newark Bay Cogen,True,False,True,True,True,True,True
50561,0001,0001,NJ,Eagle Point Power Generation,True,False,True,True,True,True,True
50561,0002,0002,NJ,Eagle Point Power Generation,True,False,True,True,True,True,True
50799,001001,,NJ,"EFS Parlin Holdings, LLC",True,False,True,True,True,True,True
50799,003001,,NJ,"EFS Parlin Holdings, LLC",True,False,True,True,True,True,True
5083,004001,004001,NJ,Cumberland Energy Center,True,False,True,True,True,True,True
5083,05001,05001,NJ,Cumberland Energy Center,True,False,True,True,True,True,True
50852,002001,,NJ,Elmwood Power LLC,True,False,True,True,True,True,True
54640,001001,001001,NJ,Lakewood,True,False,True,True,True,True,True
54640,002001,002001,NJ,Lakewood,True,False,True,True,True,True,True
55239,1,1,NJ,"Red Oak Power, LLC",True,False,True,True,True,True,True
55239,2,2,NJ,"Red Oak Power, LLC",True,False,True,True,True,True,True
55239,3,3,NJ,"Red Oak Power, LLC",True,False,True,True,True,True,True
55938,OPP3,OPP3,NJ,Ocean Peaking Power,True,False,True,True,True,True,True
55938,OPP4,OPP4,NJ,Ocean Peaking Power,True,False,True,True,True,True,True
56963,E101,E101,NJ,West Deptford Energy Station,True,False,True,True,True,True,True
56963,E102,E102,NJ,West Deptford Energy Station,True,False,True,True,True,True,True
56964,GT1,GT1,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT10,GT10,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT2,GT2,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT3,GT3,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT4,GT4,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT5,GT5,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT6,GT6,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT7,GT7,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT8,GT8,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
56964,GT9,GT9,NJ,Bayonne Energy Center,True,False,True,True,True,True,True
57839,0001,0001,NJ,Woodbridge Energy Center,True,False,True,True,True,True,True
57839,0002,0002,NJ,Woodbridge Energy Center,True,False,True,True,True,True,True
58079,U001,U001,NJ,Newark Energy Center,True,False,True,True,True,True,True
58079,U002,U002,NJ,Newark Energy Center,True,False,True,True,True,True,True
58235,U1,U1,NJ,Clayville,True,False,True,True,True,True,True
6776,002001,002001,NJ,West Station,True,False,True,True,True,True,True
7138,002001,002001,NJ,Forked River Power,True,False,True,True,True,True,True
7138,003001,003001,NJ,Forked River Power,True,False,True,True,True,True,True
7288,1,1,NJ,Sherman Avenue,True,False,True,True,True,True,True
8008,001001,001001,NJ,Mickleton Energy Center,True,False,True,True,True,True,True
10025,4B,,NY,"RED-Rochester, LLC-Eastman Business Park",False,False,False,False,False,False,False
10190,1,1,NY,"Castleton Power, LLC",True,False,True,True,True,True,True
10464,E0001,E0001,NY,"Black River Generation, LLC",True,False,True,True,True,True,True
10464,E0002,E0002,NY,"Black River Generation, LLC",True,False,True,True,True,True,True
10464,E0003,E0003,NY,"Black River Generation, LLC",True,False,True,True,True,True,True
10617,1,1,NY,"Beaver Falls, LLC",True,False,True,True,True,True,True
10619,00001,00001,NY,Allegany Station No. 133,True,False,True,True,True,True,True
10620,1,1,NY,Carthage Energy,True,False,True,True,True,True,True
10621,1,1,NY,"Syracuse, LLC",True,False,True,True,True,True,True
10725,CTG101,CTG101,NY,Selkirk Cogen Partners,True,False,True,True,True,True,True
10725,CTG201,CTG201,NY,Selkirk Cogen Partners,True,False,True,True,True,True,True
10725,CTG301,CTG301,NY,Selkirk Cogen Partners,True,False,True,True,True,True,True
10803,1,,NY,AG - Energy,True,False,True,True,True,True,True
10803,2,,NY,AG - Energy,True,False,True,True,True,True,True
2480,1,1,NY,Danskammer Generating Station,True,False,True,True,True,True,True
2480,2,2,NY,Danskammer Generating Station,True,False,True,True,True,True,True
2480,3,3,NY,Danskammer Generating Station,True,False,True,True,True,True,True
2480,4,4,NY,Danskammer Generating Station,True,False,True,True,True,True,True
2490,20,20,NY,Arthur Kill,True,False,True,True,True,True,True
2490,30,30,NY,Arthur Kill,True,False,True,True,True,True,True
2490,CT0001,CT0001,NY,Arthur Kill,True,False,True,True,True,True,True
2493,1,1,NY,East River,True,False,True,True,True,True,True
2493,2,2,NY,East River,True,False,True,True,True,True,True
2493,60,60,NY,East River,True,False,True,True,True,True,True
2493,70,70,NY,East River,True,False,True,True,True,True,True
2494,CT01-1,CT01-1,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-2,CT01-2,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-3,CT01-3,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-4,CT01-4,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-5,CT01-5,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-6,CT01-6,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-7,CT01-7,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT01-8,CT01-8,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-1,CT02-1,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-2,CT02-2,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-3,CT02-3,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-4,CT02-4,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-5,CT02-5,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-6,CT02-6,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-7,CT02-7,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT02-8,CT02-8,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-1,CT03-1,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-2,CT03-2,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-3,CT03-3,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-4,CT03-4,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-5,CT03-5,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-6,CT03-6,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-7,CT03-7,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT03-8,CT03-8,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-1,CT04-1,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-2,CT04-2,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-3,CT04-3,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-4,CT04-4,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-5,CT04-5,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-6,CT04-6,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-7,CT04-7,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2494,CT04-8,CT04-8,NY,Gowanus Generating Station,True,False,True,True,True,True,True
2496,CT0003,,NY,Hudson Avenue,True,False,True,True,True,True,True
2496,CT0004,,NY,Hudson Avenue,False,False,False,False,False,False,False
2496,CT0005,,NY,Hudson Avenue,True,False,True,True,True,True,True
2499,CT01-1,CT01-1,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-2,CT01-2,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-3,CT01-3,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-4,CT01-4,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-5,CT01-5,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-6,CT01-6,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-7,CT01-7,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT01-8,CT01-8,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-1,CT02-1,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-2,CT02-2,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-3,CT02-3,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-4,CT02-4,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-5,CT02-5,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-6,CT02-6,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-7,CT02-7,NY,Narrows Generating Station,True,False,True,True,True,True,True
2499,CT02-8,CT02-8,NY,Narrows Generating Station,True,False,True,True,True,True,True
2500,10,10,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,20,20,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,30,30,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0001,CT0001,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0004,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0005,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0006,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0007,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0008,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0009,,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0010,CT0010,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT0011,CT0011,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT02-1,CT02-1,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT02-2,CT02-2,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT02-3,CT02-3,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT02-4,CT02-4,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT03-1,CT03-1,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT03-2,CT03-2,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT03-3,CT03-3,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,CT03-4,CT03-4,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2500,UCC001,UCC001,NY,Ravenswood Generating Station,True,False,True,True,True,True,True
2503,BLR114,,NY,59th Street,False,False,False,False,False,False,False
2503,BLR115,,NY,59th Street,False,False,False,False,False,False,False
2503,BLR116,,NY,59th Street,False,False,False,False,False,False,False
2503,BLR117,,NY,59th Street,False,False,False,False,False,False,False
2503,BLR118,,NY,59th Street,False,False,False,False,False,False,False
2503,CT0001,,NY,59th Street,False,False,False,False,False,False,False
2504,120,,NY,74th Street,True,False,True,True,True,True,True
2504,121,,NY,74th Street,True,False,True,True,True,True,True
2504,122,,NY,74th Street,True,False,True,True,True,True,True
2504,CT0001,CT0001,NY,74th Street,True,False,True,True,True,True,True
2504,CT0002,CT0002,NY,74th Street,True,False,True,True,True,True,True
2511,10,10,NY,E F Barrett,True,False,True,True,True,True,True
2511,20,20,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00004,U00004,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00005,U00005,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00006,U00006,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00007,U00007,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00008,U00008,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00009,U00009,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00010,,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00011,U00011,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00012,U00012,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00013,U00013,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00014,U00014,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00015,U00015,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00016,U00016,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00017,U00017,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00018,U00018,NY,E F Barrett,True,False,True,True,True,True,True
2511,U00019,U00019,NY,E F Barrett,True,False,True,True,True,True,True
2512,UGT001,,NY,East Hampton Facility,False,False,False,False,False,False,False
2514,U00020,U00020,NY,Glenwood,True,False,True,True,True,True,True
2514,U00021,U00021,NY,Glenwood,True,False,True,True,True,True,True
2516,1,1,NY,Northport,True,False,True,True,True,True,True
2516,2,2,NY,Northport,True,False,True,True,True,True,True
2516,3,3,NY,Northport,True,False,True,True,True,True,True
2516,4,4,NY,Northport,True,False,True,True,True,True,True
2516,UGT001,UGT001,NY,Northport,True,False,True,True,True,True,True
2517,3,3,NY,Port Jefferson Energy Center,True,False,True,True,True,True,True
2517,4,4,NY,Port Jefferson Energy Center,True,False,True,True,True,True,True
2517,UGT001,UGT001,NY,Port Jefferson Energy Center,True,False,True,True,True,True,True
2517,UGT002,UGT002,NY,Port Jefferson Energy Center,True,False,True,True,True,True,True
2517,UGT003,UGT003,NY,Port Jefferson Energy Center,True,False,True,True,True,True,True
2521,UGT001,UGT001,NY,West Babylon Facility,True,False,True,True,True,True,True
2527,6,6,NY,Greenidge Generation LLC,True,False,True,True,True,True,True
2535,1,,NY,"Cayuga Operating Company, LLC",True,False,True,True,True,True,True
2535,2,,NY,"Cayuga Operating Company, LLC",True,False,True,True,True,True,True
2539,10001,10001,NY,Bethlehem Energy Center (Albany),True,False,True,True,True,True,True
2539,10002,10002,NY,Bethlehem Energy Center (Albany),True,False,True,True,True,True,True
2539,10003,10003,NY,Bethlehem Energy Center (Albany),True,False,True,True,True,True,True
2554,1,,NY,NRG Dunkirk Power,True,False,True,True,True,True,True
2554,2,,NY,NRG Dunkirk Power,True,False,True,True,True,True,True
2554,3,,NY,NRG Dunkirk Power,True,False,True,True,True,True,True
2554,4,,NY,NRG Dunkirk Power,True,False,True,True,True,True,True
2594,5,5,NY,Oswego Harbor Power,True,False,True,True,True,True,True
2594,6,6,NY,Oswego Harbor Power,True,False,True,True,True,True,True
2625,1,1,NY,Bowline Generating Station,True,False,True,True,True,True,True
2625,2,2,NY,Bowline Generating Station,True,False,True,True,True,True,True
2628,001,001,NY,Hillburn,True,False,True,True,True,True,True
2632,1,1,NY,Shoemaker,True,False,True,True,True,True,True
2679,5,5,NY,Freeport Power Plant No. 2,True,False,True,True,True,True,True
2679,CT3,CT3,NY,Freeport Power Plant No. 2,True,False,True,True,True,True,True
2682,10,10,NY,S A Carlson,True,False,True,True,True,True,True
2682,20,20,NY,S A Carlson,True,False,True,True,True,True,True
2682,9,9,NY,S A Carlson,True,False,True,True,True,True,True
50292,GT1,GT1,NY,Bethpage Energy Center,True,False,True,True,True,True,True
50292,GT2,GT2,NY,Bethpage Energy Center,True,False,True,True,True,True,True
50292,GT3,GT3,NY,Bethpage Energy Center,True,False,True,True,True,True,True
50292,GT4,GT4,NY,Bethpage Energy Center,True,False,True,True,True,True,True
50368,CT1,,NY,Cornell University Ithaca Campus,False,False,False,False,False,False,False
50368,CT2,,NY,Cornell University Ithaca Campus,False,False,False,False,False,False,False
50449,1,1,NY,Indeck-Silver Springs Energy Center,True,False,True,True,True,True,True
50450,1,1,NY,Indeck-Oswego Energy Center,True,False,True,True,True,True,True
50451,1,1,NY,Indeck-Yerkes Energy Center,True,False,True,True,True,True,True
50458,1,1,NY,Indeck-Corinth Energy Center,True,False,True,True,True,True,True
50472,BLR05,,NY,Covanta Niagara,True,False,True,True,True,True,True
50472,R1B01,R1B01,NY,Covanta Niagara,True,False,True,True,True,True,True
50472,R1B02,R1B02,NY,Covanta Niagara,True,False,True,True,True,True,True
50744,00001,00001,NY,Sterling Power Plant,True,False,True,True,True,True,True
50978,A,A,NY,Carr Street Generating Station,True,False,True,True,True,True,True
50978,B,B,NY,Carr Street Generating Station,True,False,True,True,True,True,True
52056,00004,,NY,Nassau Energy Corporation,True,False,True,True,True,True,True
52168,00001,,NY,Riverbay Corp. - Co-Op City,False,False,False,False,False,False,False
52168,00004,,NY,Riverbay Corp. - Co-Op City,False,False,False,False,False,False,False
52168,00006,,NY,Riverbay Corp. - Co-Op City,False,False,False,False,False,False,False
52168,0003HP,,NY,Riverbay Corp. - Co-Op City,False,False,False,False,False,False,False
52168,HPB02,,NY,Riverbay Corp. - Co-Op City,False,False,False,False,False,False,False
54034,1GTDBS,1GTDBS,NY,Rensselaer Cogen,True,False,True,True,True,True,True
54041,011854,011854,NY,Lockport,True,False,True,True,True,True,True
54041,011855,011855,NY,Lockport,True,False,True,True,True,True,True
54041,011856,011856,NY,Lockport,True,False,True,True,True,True,True
54076,1,1,NY,Indeck-Olean Energy Center,True,False,True,True,True,True,True
54099,000044,,NY,Ticonderoga Mill,False,False,False,False,False,False,False
54114,GT1,GT1,NY,KIAC Cogeneration,True,False,True,True,True,True,True
54114,GT2,GT2,NY,KIAC Cogeneration,True,False,True,True,True,True,True
54131,NTCT1,NTCT1,NY,"World Generation X, LLC",True,False,True,True,True,True,True
54149,1,1,NY,Nissequogue Energy Center,True,False,True,True,True,True,True
54547,1,1,NY,Independence,True,False,True,True,True,True,True
54547,2,2,NY,Independence,True,False,True,True,True,True,True
54547,3,3,NY,Independence,True,False,True,True,True,True,True
54547,4,4,NY,Independence,True,False,True,True,True,True,True
54574,00001,00001,NY,"Saranac Power Partners, LP",True,False,True,True,True,True,True
54574,00002,00002,NY,"Saranac Power Partners, LP",True,False,True,True,True,True,True
54592,001,001,NY,Massena Energy Facility,True,False,True,True,True,True,True
54593,1,1,NY,Batavia Energy,True,False,True,True,True,True,True
54914,1,1,NY,Brooklyn Navy Yard Cogeneration,True,False,True,True,True,True,True
54914,2,2,NY,Brooklyn Navy Yard Cogeneration,True,False,True,True,True,True,True
55243,CT0005,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0007,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0008,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0010,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0011,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0012,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT0013,,NY,Astoria Gas Turbine Power,False,False,False,False,False,False,False
55243,CT2-1A,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-1B,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-2A,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-2B,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-3A,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-3B,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-4A,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT2-4B,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
55243,CT3-1A,,NY,Astoria Gas Turbine Power,True,False,True,True,True,True,True
