state,year,quarter,regime,group,n_plants,co2_tons,gross_mwh,co2_lb_per_mwh,nameplate_mw,gross_mwh_capmatched,capacity_factor
VA,2023,1,oblig_2022q3_2023q4,covered,26.0,5831819.541999999,12703045.79,918.1765756667401,18781.8,12703045.79,0.3131243926350292
VA,2023,1,oblig_2022q3_2023q4,not_covered,5.0,491332.36600000004,0.0,,489.0,0.0,0.0
VA,2023,2,oblig_2022q3_2023q4,all,35.0,5452353.261,10478622.34,1040.6622328942528,18704.966666666664,10478622.34,0.2565042797099257
VA,2023,2,oblig_2022q3_2023q4,covered,26.0,4930601.572,10478622.34,941.0782089508915,18079.86666666667,10478622.34,0.26537275358768325
VA,2023,2,oblig_2022q3_2023q4,not_covered,9.0,521751.68899999995,0.0,,625.0999999999999,0.0,0.0
VA,2023,3,oblig_2022q3_2023q4,all,34.0,8208739.853,16808996.689999998,976.7078909455126,17472.0,16808996.689999998,0.43571258241965605
VA,2023,3,oblig_2022q3_2023q4,covered,25.0,7699484.033,16808996.69,916.1146468165554,16846.9,16808996.69,0.4518795885317911
VA,2023,3,oblig_2022q3_2023q4,not_covered,9.0,509255.82000000007,0.0,,625.0999999999999,0.0,0.0
VA,2023,4,oblig_2022q3_2023q4,all,30.0,5566610.873,11333100.28,982.3632960918264,17335.9,11333100.28,0.29607604404899573
VA,2023,4,oblig_2022q3_2023q4,covered,25.0,5128384.507999999,11333100.280000001,905.0276413860513,16846.9,11333100.280000001,0.30466998035418896
VA,2023,4,oblig_2022q3_2023q4,not_covered,5.0,438226.365,0.0,,489.0,0.0,0.0
VA,2024,1,oblig_2024q1_2026q2,all,30.0,8070960.894,16982371.93,950.5104383849165,17455.9,16982371.93,0.4454546212604376
VA,2024,1,oblig_2024q1_2026q2,not_covered,30.0,8070960.894,16982371.93,950.5104383849165,17455.9,16982371.93,0.4454546212604376
VA,2024,2,oblig_2024q1_2026q2,all,34.0,6672630.1,12724369.82,1048.7953736635423,17592.0,12724369.82,0.33118330249597305
VA,2024,2,oblig_2024q1_2026q2,not_covered,34.0,6672630.1,12724369.82,1048.7953736635423,17592.0,12724369.82,0.33118330249597305
VA,2024,3,oblig_2024q1_2026q2,all,34.0,9434542.309,19160304.38,984.8008801830945,17592.0,19160304.38,0.49327387932838374
VA,2024,3,oblig_2024q1_2026q2,not_covered,34.0,9434542.309,19160304.38,984.8008801830945,17592.0,19160304.38,0.49327387932838374
VA,2024,4,oblig_2024q1_2026q2,all,30.0,6602761.039999999,12996060.719999999,1016.1172961955813,17455.9,12996060.719999999,0.337186685602999
VA,2024,4,oblig_2024q1_2026q2,not_covered,30.0,6602761.039999999,12996060.719999999,1016.1172961955813,17455.9,12996060.719999999,0.337186685602999
VA,2025,1,oblig_2024q1_2026q2,all,30.0,8744575.745000001,17261681.17,1013.1777616420893,17455.9,17261681.17,0.4578119180440531
VA,2025,1,oblig_2024q1_2026q2,not_covered,30.0,8744575.745000001,17261681.17,1013.1777616420893,17455.9,17261681.17,0.4578119180440531
VA,2025,2,oblig_2024q1_2026q2,all,34.0,6657276.353,13128948.74,1014.1370013453187,17592.0,13128948.74,0.3417134729280875
VA,2025,2,oblig_2024q1_2026q2,not_covered,34.0,6657276.353,13128948.74,1014.1370013453187,17592.0,13128948.74,0.3417134729280875
VA,2025,3,oblig_2024q1_2026q2,all,34.0,10269573.826,19630259.92,1046.3003411928332,17592.0,19630259.92,0.5053726846359676
VA,2025,3,oblig_2024q1_2026q2,not_covered,34.0,10269573.826,19630259.92,1046.3003411928332,17592.0,19630259.92,0.5053726846359676
VA,2025,4,oblig_2024q1_2026q2,all,30.0,7688320.094,13688880.44,1123.2942135332144,17455.9,13688880.44,0.3551621006260829
VA,2025,4,oblig_2024q1_2026q2,not_covered,30.0,7688320.094,13688880.44,1123.2942135332144,17455.9,13688880.44,0.3551621006260829
VT,2020,1,oblig_2020,all,3.0,109105.575,70452.0,3097.302418668029,126.8,70452.0,0.2544025375255659
VT,2020,1,oblig_2020,covered,2.0,97.9,0.0,,67.3,0.0,0.0
VT,2020,1,oblig_2020,not_covered,1.0,109007.675,70452.0,3094.523221484131,59.5,70452.0,0.5421553236679287
VT,2020,2,oblig_2020,all,3.0,65488.825,44660.5,2932.74034101723,126.8,44660.5,0.16126929721172623
VT,2020,2,oblig_2020,covered,2.0,326.70000000000005,0.0,,67.3,0.0,0.0
VT,2020,2,oblig_2020,not_covered,1.0,65162.125,44660.5,2918.109962942645,59.5,44660.5,0.34367977960414936
VT,2020,3,oblig_2020,all,3.0,78384.15,53742.5,2917.026561845839,126.8,53742.5,0.1919550501760161
VT,2020,3,oblig_2020,covered,2.0,502.5,0.0,,67.3,0.0,0.0
VT,2020,3,oblig_2020,not_covered,1.0,77881.65,53742.5,2898.3262780853142,59.5,53742.5,0.4090739556692242
VT,2020,4,oblig_2020,all,3.0,132410.825,90646.25,2921.4848931974575,126.8,90646.25,0.3237662086247886
VT,2020,4,oblig_2020,covered,2.0,157.5,0.0,,67.3,0.0,0.0
VT,2020,4,oblig_2020,not_covered,1.0,132253.325,90646.25,2918.009845967153,59.5,90646.25,0.6899757185482889
VT,2021,1,oblig_2021q1_2022q2,all,3.0,153345.6,102670.25,2987.1476888387824,126.8,102670.25,0.37486216993807686
VT,2021,1,oblig_2021q1_2022q2,covered,2.0,337.0,0.0,,67.3,0.0,0.0
VT,2021,1,oblig_2021q1_2022q2,not_covered,1.0,153008.6,102670.25,2980.582982899136,59.5,102670.25,0.7988659352629941
VT,2021,2,oblig_2021q1_2022q2,all,3.0,86903.55,58353.25,2978.5333293346985,126.8,58353.25,0.210713888503715
VT,2021,2,oblig_2021q1_2022q2,covered,2.0,1129.2,0.0,,67.3,0.0,0.0
VT,2021,2,oblig_2021q1_2022q2,not_covered,1.0,85774.35,58353.25,2939.831114805088,59.5,58353.25,0.4490507741558162
VT,2021,3,oblig_2021q1_2022q2,all,3.0,109031.925,74814.0,2914.746571497313,126.8,74814.0,0.26721728843780007
VT,2021,3,oblig_2021q1_2022q2,covered,2.0,1149.7,0.0,,67.3,0.0,0.0
VT,2021,3,oblig_2021q1_2022q2,not_covered,1.0,107882.225,74814.0,2884.011682305451,59.5,74814.0,0.5694647424187066
VT,2021,4,oblig_2021q1_2022q2,all,3.0,107341.25000000001,72908.5,2944.54693211354,126.8,72908.5,0.26041130903396886
VT,2021,4,oblig_2021q1_2022q2,covered,2.0,443.4,0.0,,67.3,0.0,0.0
VT,2021,4,oblig_2021q1_2022q2,not_covered,1.0,106897.85,72908.5,2932.383741264736,59.5,72908.5,0.5549605711849958
VT,2022,1,oblig_2021q1_2022q2,all,3.0,162269.57499999998,108218.75,2998.9179324285296,126.8,108218.75,0.39512045069517465
VT,2022,1,oblig_2021q1_2022q2,covered,2.0,1530.3,0.0,,67.3,0.0,0.0
VT,2022,1,oblig_2021q1_2022q2,not_covered,1.0,160739.275,108218.75,2970.6363268842047,59.5,108218.75,0.8420382041705571
VT,2022,2,oblig_2021q1_2022q2,all,3.0,28843.350000000002,19199.75,3004.5547468065993,126.8,19199.75,0.0693303968639142
VT,2022,2,oblig_2021q1_2022q2,covered,2.0,556.9,0.0,,67.3,0.0,0.0
VT,2022,2,oblig_2021q1_2022q2,not_covered,1.0,28286.45,19199.75,2946.54357478613,59.5,19199.75,0.14774948440914829
VT,2022,3,oblig_2022q3_2023q4,all,3.0,96823.2,67760.25,2857.8170830243394,126.8,67760.25,0.24202302067617615
VT,2022,3,oblig_2022q3_2023q4,covered,2.0,1218.2,0.0,,67.3,0.0,0.0
VT,2022,3,oblig_2022q3_2023q4,not_covered,1.0,95605.0,67760.25,2821.8608992735417,59.5,67760.25,0.5157734289367921
VT,2022,4,oblig_2022q3_2023q4,all,3.0,91548.225,63583.5,2879.622071763901,126.8,63583.5,0.22710469242902212
VT,2022,4,oblig_2022q3_2023q4,covered,2.0,598.0,0.0,,67.3,0.0,0.0
VT,2022,4,oblig_2022q3_2023q4,not_covered,1.0,90950.225,63583.5,2860.812160387522,59.5,63583.5,0.4839810924369748
VT,2023,1,oblig_2022q3_2023q4,all,3.0,145573.67500000002,93045.25,3129.094177295456,126.8,93045.25,0.339720068057016
VT,2023,1,oblig_2022q3_2023q4,covered,2.0,48.300000000000004,0.0,,67.3,0.0,0.0
VT,2023,1,oblig_2022q3_2023q4,not_covered,1.0,145525.375,93045.25,3128.0559727659393,59.5,93045.25,0.7239748677248677
VT,2023,2,oblig_2022q3_2023q4,all,3.0,26882.6,17386.0,3092.4421948694353,126.8,17386.0,0.06278093620364913
VT,2023,2,oblig_2022q3_2023q4,covered,2.0,0.0,0.0,,67.3,0.0,0.0
VT,2023,2,oblig_2022q3_2023q4,not_covered,1.0,26882.6,17386.0,3092.4421948694353,59.5,17386.0,0.13379197832979345
VT,2023,3,oblig_2022q3_2023q4,all,3.0,102271.25,63081.25,3242.524521945903,126.8,63081.25,0.22531077841402644
VT,2023,3,oblig_2022q3_2023q4,covered,2.0,953.8,0.0,,67.3,0.0,0.0
VT,2023,3,oblig_2022q3_2023q4,not_covered,1.0,101317.45,63081.25,3212.284157336768,59.5,63081.25,0.48015809584703445
VT,2023,4,oblig_2022q3_2023q4,all,3.0,56728.375,35629.0,3184.393331275085,126.8,35629.0,0.1272580635943858
VT,2023,4,oblig_2022q3_2023q4,covered,2.0,1063.8,0.0,,67.3,0.0,0.0
VT,2023,4,oblig_2022q3_2023q4,not_covered,1.0,55664.575,35629.0,3124.6779308989867,59.5,35629.0,0.2711986968700524
VT,2024,1,oblig_2024q1_2026q2,all,3.0,132639.875,71543.0,3707.9763219322645,126.8,71543.0,0.2583421441859928
VT,2024,1,oblig_2024q1_2026q2,covered,2.0,250.6,0.0,,67.3,0.0,0.0
VT,2024,1,oblig_2024q1_2026q2,not_covered,1.0,132389.275,71543.0,3700.9707448667236,59.5,71543.0,0.5505509896266199
VT,2024,2,oblig_2024q1_2026q2,all,3.0,48323.825,33986.75,2843.686142393727,126.8,33986.75,0.12272633058319178
VT,2024,2,oblig_2024q1_2026q2,covered,2.0,242.7,0.0,,67.3,0.0,0.0
VT,2024,2,oblig_2024q1_2026q2,not_covered,1.0,48081.125,33986.75,2829.4041060119016,59.5,33986.75,0.2615411549235079
VT,2024,3,oblig_2024q1_2026q2,all,3.0,91800.40000000001,64105.5,2864.041306908144,126.8,64105.5,0.22896914860787274
VT,2024,3,oblig_2024q1_2026q2,covered,2.0,1231.8,0.0,,67.3,0.0,0.0
VT,2024,3,oblig_2024q1_2026q2,not_covered,1.0,90568.6,64105.5,2825.6109070204584,59.5,64105.5,0.4879544208987943
VT,2024,4,oblig_2024q1_2026q2,all,3.0,78867.67499999999,55328.0,2850.9136422787733,126.8,55328.0,0.19761806793764003
VT,2024,4,oblig_2024q1_2026q2,covered,2.0,293.1,0.0,,67.3,0.0,0.0
VT,2024,4,oblig_2024q1_2026q2,not_covered,1.0,78574.575,55328.0,2840.3186451706188,59.5,55328.0,0.42114236999147486
VT,2025,1,oblig_2024q1_2026q2,all,3.0,116502.12499999999,78509.25,2967.8572907014136,126.8,78509.25,0.2866472791798107
VT,2025,1,oblig_2024q1_2026q2,covered,2.0,249.8,0.0,,67.3,0.0,0.0
VT,2025,1,oblig_2024q1_2026q2,not_covered,1.0,116252.325,78509.25,2961.493709339982,59.5,78509.25,0.6108718487394958
VT,2025,2,oblig_2024q1_2026q2,all,3.0,56509.425,37355.25,3025.5144859156344,126.8,37355.25,0.13489000155995423
VT,2025,2,oblig_2024q1_2026q2,covered,2.0,1241.9,0.0,,67.3,0.0,0.0
VT,2025,2,oblig_2024q1_2026q2,not_covered,1.0,55267.525,37355.25,2959.0231627415155,59.5,37355.25,0.2874630621479361
VT,2025,3,oblig_2024q1_2026q2,all,3.0,131079.05,88570.75,2959.872192569217,126.8,88570.75,0.3163530308485348
VT,2025,3,oblig_2024q1_2026q2,covered,2.0,969.3,0.0,,67.3,0.0,0.0
VT,2025,3,oblig_2024q1_2026q2,not_covered,1.0,130109.75,88570.75,2937.9846055272196,59.5,88570.75,0.6741775514553647
VT,2025,4,oblig_2024q1_2026q2,all,3.0,47984.775,34027.75,2820.331934964845,126.8,34027.75,0.12153879068943448
VT,2025,4,oblig_2024q1_2026q2,covered,2.0,837.4,0.0,,67.3,0.0,0.0
VT,2025,4,oblig_2024q1_2026q2,not_covered,1.0,47147.375,34027.75,2771.113282541455,59.5,34027.75,0.2590103976373158
WV,2020,1,oblig_2020,all,14.0,12128667.275,12589486.75,1926.7929687443375,14422.099999999999,12589486.75,0.3996933185925254
WV,2020,1,oblig_2020,not_covered,14.0,12128667.275,12589486.75,1926.7929687443375,14422.099999999999,12589486.75,0.3996933185925254
WV,2020,2,oblig_2020,all,17.0,12624260.401999999,13122025.18,1924.132933572072,14422.099999999999,13122025.18,0.4166004456733616
WV,2020,2,oblig_2020,not_covered,17.0,12624260.401999999,13122025.18,1924.132933572072,14422.099999999999,13122025.18,0.4166004456733616
WV,2020,3,oblig_2020,all,17.0,17047803.905,17648520.509999998,1931.9244233917943,14422.099999999999,17648520.51,0.5542181347662993
WV,2020,3,oblig_2020,not_covered,17.0,17047803.905,17648520.509999998,1931.9244233917943,14422.099999999999,17648520.51,0.5542181347662993
WV,2020,4,oblig_2020,all,14.0,12472808.488,13114886.889999999,1902.084035129639,14422.099999999999,13114886.889999999,0.411848015573221
WV,2020,4,oblig_2020,not_covered,14.0,12472808.488,13114886.889999999,1902.084035129639,14422.099999999999,13114886.889999999,0.411848015573221
WV,2021,1,oblig_2021q1_2022q2,all,14.0,16898493.712,17679181.54,1911.6828088185357,14422.099999999999,17679181.54,0.5675183411929274
WV,2021,1,oblig_2021q1_2022q2,not_covered,14.0,16898493.712,17679181.54,1911.6828088185357,14422.099999999999,17679181.54,0.5675183411929274
WV,2021,2,oblig_2021q1_2022q2,all,17.0,16167743.699000001,16576374.87,1950.6971609649656,14422.099999999999,16576374.870000001,0.5262697688628205
WV,2021,2,oblig_2021q1_2022q2,not_covered,17.0,16167743.699000001,16576374.87,1950.6971609649656,14422.099999999999,16576374.870000001,0.5262697688628205
WV,2021,3,oblig_2021q1_2022q2,all,17.0,19002395.622,19541098.509999998,1944.8646259344814,14422.099999999999,19541098.509999998,0.6136509381259578
WV,2021,3,oblig_2021q1_2022q2,not_covered,17.0,19002395.622,19541098.509999998,1944.8646259344814,14422.099999999999,19541098.509999998,0.6136509381259578
WV,2021,4,oblig_2021q1_2022q2,all,14.0,12091465.167,12502470.08,1934.2522061048596,14422.099999999999,12502470.08,0.3926162333994457
WV,2021,4,oblig_2021q1_2022q2,not_covered,14.0,12091465.167,12502470.08,1934.2522061048596,14422.099999999999,12502470.08,0.3926162333994457
WV,2022,1,oblig_2021q1_2022q2,all,14.0,14547245.353000002,14931960.760000002,1948.470878917579,14422.099999999999,14931960.760000002,0.47932997249334686
WV,2022,1,oblig_2021q1_2022q2,not_covered,14.0,14547245.353000002,14931960.760000002,1948.470878917579,14422.099999999999,14931960.760000002,0.47932997249334686
WV,2022,2,oblig_2021q1_2022q2,all,17.0,13113710.386,13262569.870000001,1977.551939713174,14422.099999999999,13262569.870000001,0.4210624840925734
WV,2022,2,oblig_2021q1_2022q2,not_covered,17.0,13113710.386,13262569.870000001,1977.551939713174,14422.099999999999,13262569.870000001,0.4210624840925734
WV,2022,3,oblig_2022q3_2023q4,all,17.0,16460790.118999999,16566539.069999998,1987.2334287139672,14422.099999999999,16566539.07,0.5202405707439338
WV,2022,3,oblig_2022q3_2023q4,not_covered,17.0,16460790.118999999,16566539.069999998,1987.2334287139672,14422.099999999999,16566539.07,0.5202405707439338
WV,2022,4,oblig_2022q3_2023q4,all,14.0,11480617.275999999,11751008.42,1953.9799250692731,14422.099999999999,11751008.42,0.36901801283939334
WV,2022,4,oblig_2022q3_2023q4,not_covered,14.0,11480617.275999999,11751008.42,1953.9799250692731,14422.099999999999,11751008.42,0.36901801283939334
WV,2023,1,oblig_2022q3_2023q4,all,14.0,12971638.853,12868323.28,2016.0573480712244,14422.099999999999,12868323.28,0.41308527011143137
WV,2023,1,oblig_2022q3_2023q4,not_covered,14.0,12971638.853,12868323.28,2016.0573480712244,14422.099999999999,12868323.28,0.41308527011143137
WV,2023,2,oblig_2022q3_2023q4,all,17.0,12065106.849,12251933.370000001,1969.5025241554997,14422.099999999999,12251933.37,0.38897661239683207
WV,2023,2,oblig_2022q3_2023q4,not_covered,17.0,12065106.849,12251933.370000001,1969.5025241554997,14422.099999999999,12251933.37,0.38897661239683207
WV,2023,3,oblig_2022q3_2023q4,all,17.0,15459968.086,15350324.75,2014.2854744490014,14422.099999999999,15350324.75,0.4820476790777721
WV,2023,3,oblig_2022q3_2023q4,not_covered,17.0,15459968.086,15350324.75,2014.2854744490014,14422.099999999999,15350324.75,0.4820476790777721
WV,2023,4,oblig_2022q3_2023q4,all,14.0,10826182.862000002,11116333.28,1947.7974597033676,14422.099999999999,11116333.28,0.3490872502537119
WV,2023,4,oblig_2022q3_2023q4,not_covered,14.0,10826182.862000002,11116333.28,1947.7974597033676,14422.099999999999,11116333.28,0.3490872502537119
WV,2024,1,oblig_2024q1_2026q2,all,14.0,11790373.777999999,12104358.299999997,1948.1204184116066,14460.899999999998,12104358.299999997,0.3832602810959967
WV,2024,1,oblig_2024q1_2026q2,not_covered,14.0,11790373.777999999,12104358.299999997,1948.1204184116066,14460.899999999998,12104358.299999997,0.3832602810959967
WV,2024,2,oblig_2024q1_2026q2,all,17.0,13485546.489,13817267.72,1951.9845402546778,14460.899999999998,13817267.719999999,0.43749612983166913
WV,2024,2,oblig_2024q1_2026q2,not_covered,17.0,13485546.489,13817267.72,1951.9845402546778,14460.899999999998,13817267.719999999,0.43749612983166913
WV,2024,3,oblig_2024q1_2026q2,all,17.0,13741569.117,14108281.09,1948.0146488915752,14460.899999999998,14108281.089999998,0.44185493702859513
WV,2024,3,oblig_2024q1_2026q2,not_covered,17.0,13741569.117,14108281.09,1948.0146488915752,14460.899999999998,14108281.089999998,0.44185493702859513
WV,2024,4,oblig_2024q1_2026q2,all,14.0,9620632.235000001,9921390.54,1939.3717435499727,14460.899999999998,9921390.54,0.3107263999294049
WV,2024,4,oblig_2024q1_2026q2,not_covered,14.0,9620632.235000001,9921390.54,1939.3717435499727,14460.899999999998,9921390.54,0.3107263999294049
WV,2025,1,oblig_2024q1_2026q2,all,14.0,12731044.531,13123824.450000001,1940.1424606834023,14460.899999999998,13123824.450000001,0.42015674354831156
WV,2025,1,oblig_2024q1_2026q2,not_covered,14.0,12731044.531,13123824.450000001,1940.1424606834023,14460.899999999998,13123824.450000001,0.42015674354831156
WV,2025,2,oblig_2024q1_2026q2,all,17.0,11560675.708,11778030.459999999,1963.091494331218,14460.899999999998,11778030.459999999,0.3729277631228755
WV,2025,2,oblig_2024q1_2026q2,not_covered,17.0,11560675.708,11778030.459999999,1963.091494331218,14460.899999999998,11778030.459999999,0.3729277631228755
WV,2025,3,oblig_2024q1_2026q2,all,17.0,13670926.786000002,14085067.51,1941.1943572572911,14460.899999999998,14085067.51,0.44112791473128793
WV,2025,3,oblig_2024q1_2026q2,not_covered,17.0,13670926.786000002,14085067.51,1941.1943572572911,14460.899999999998,14085067.51,0.44112791473128793
WV,2025,4,oblig_2024q1_2026q2,all,14.0,13374545.059,13898076.899999999,1924.6612542487806,14460.899999999998,13898076.899999999,0.4352715865450674
WV,2025,4,oblig_2024q1_2026q2,not_covered,14.0,13374545.059,13898076.899999999,1924.6612542487806,14460.899999999998,13898076.899999999,0.4352715865450674
