facilityId,unitId,stateCode,year,quarter,gross_mwh,co2_tons,rggi_obligated,camd_rggi_program,coats_unit_match,coats_facility_match,source,yoy_pct_applied
2682,20,NY,2022,2,2083.25,1256.625,True,True,True,True,cems_actual,
2682,20,NY,2022,3,26687.5,17570.575,True,True,True,True,cems_actual,
2682,20,NY,2022,4,3668.5,2257.2,True,True,True,True,cems_actual,
2682,20,NY,2023,1,5601.25,3684.45,True,True,True,True,cems_actual,
2682,20,NY,2023,2,914.25,585.4,True,True,True,True,cems_actual,
2682,20,NY,2023,3,26352.5,17803.9,True,True,True,True,cems_actual,
2682,20,NY,2023,4,9424.25,6570.2,True,True,True,True,cems_actual,
2682,20,NY,2024,1,8527.0,5761.4,True,True,True,True,cems_actual,
2682,20,NY,2024,2,768.0,471.875,True,True,True,True,cems_actual,
2682,20,NY,2024,3,8585.75,5552.7,True,True,True,True,cems_actual,
2682,20,NY,2024,4,10752.0,6276.4,True,True,True,True,cems_actual,
2682,20,NY,2025,1,39814.0,22803.1,True,True,True,True,cems_actual,
2682,20,NY,2025,2,3163.0,1873.5,True,True,True,True,cems_actual,
2682,20,NY,2025,3,9692.25,5836.575,True,True,True,True,cems_actual,
2682,20,NY,2025,4,18276.0,11201.85,True,True,True,True,cems_actual,
2682,20,NY,2026,1,40844.18586629201,23393.129419994057,True,True,True,True,cems_extended,0.025874965245692882
2682,20,NY,2026,2,6326.0,3747.0,True,True,True,True,cems_extended,1.0
2682,20,NY,2026,3,5725.947254968605,3448.107570447356,True,True,True,True,cems_extended,-0.4092241476469751
2682,20,NY,2026,4,36552.0,22403.7,True,True,True,True,cems_extended,1.0
2682,9,NY,2020,1,,176.1,True,False,True,True,cems_actual,
2682,9,NY,2020,2,,,True,False,True,True,cems_actual,
2682,9,NY,2020,3,,118.8,True,False,True,True,cems_actual,
2682,9,NY,2020,4,,463.9,True,False,True,True,cems_actual,
2682,9,NY,2021,1,,,True,True,True,True,cems_actual,
2682,9,NY,2021,2,,,True,True,True,True,cems_actual,
2682,9,NY,2021,3,,131.4,True,True,True,True,cems_actual,
2682,9,NY,2021,4,,,True,True,True,True,cems_actual,
2682,9,NY,2022,1,,188.1,True,True,True,True,cems_actual,
2682,9,NY,2022,2,,,True,True,True,True,cems_actual,
2682,9,NY,2022,3,,438.7,True,True,True,True,cems_actual,
2682,9,NY,2022,4,,,True,True,True,True,cems_actual,
2682,9,NY,2023,1,,175.5,True,True,True,True,cems_actual,
2682,9,NY,2023,2,,,True,True,True,True,cems_actual,
2682,9,NY,2023,3,,137.5,True,True,True,True,cems_actual,
2682,9,NY,2023,4,,,True,True,True,True,cems_actual,
2682,9,NY,2024,1,,203.0,True,True,True,True,cems_actual,
2682,9,NY,2024,2,,,True,True,True,True,cems_actual,
2682,9,NY,2024,3,,367.1,True,True,True,True,cems_actual,
2682,9,NY,2024,4,,,True,True,True,True,cems_actual,
2682,9,NY,2025,1,,,True,True,True,True,cems_actual,
2682,9,NY,2025,2,,,True,True,True,True,cems_actual,
2682,9,NY,2025,3,,,True,True,True,True,cems_actual,
2682,9,NY,2025,4,,273.5,True,True,True,True,cems_actual,
2682,9,NY,2026,1,,,True,True,True,True,cems_extended,0.025874965245692882
2682,9,NY,2026,2,,,True,True,True,True,cems_extended,1.0
2682,9,NY,2026,3,,,True,True,True,True,cems_extended,-0.4092241476469751
2682,9,NY,2026,4,,547.0,True,True,True,True,cems_extended,1.0
6082,1,NY,2020,1,160267.26,174360.03,True,True,False,False,cems_actual,
6082,1,NY,2020,2,,,True,True,False,False,cems_actual,
6082,1,NY,2020,3,,,True,True,False,False,cems_actual,
6082,1,NY,2020,4,,,True,True,False,False,cems_actual,
6082,1,NY,2021,1,,,False,False,False,False,cems_actual,
6082,1,NY,2021,2,,,False,False,False,False,cems_actual,
6082,1,NY,2021,3,,,False,False,False,False,cems_actual,
6082,1,NY,2021,4,,,False,False,False,False,cems_actual,
6082,1,NY,2022,1,,,False,False,False,False,cems_actual,
6082,1,NY,2022,2,,,False,False,False,False,cems_actual,
6082,1,NY,2022,3,,,False,False,False,False,cems_actual,
6082,1,NY,2022,4,,,False,False,False,False,cems_actual,
7146,UGT007,NY,2020,1,370.5,404.95,True,True,True,True,cems_actual,
7146,UGT007,NY,2020,2,,,True,True,True,True,cems_actual,
7146,UGT007,NY,2020,3,11363.75,12430.275,True,True,True,True,cems_actual,
7146,UGT007,NY,2020,4,1043.5,1121.325,True,True,True,True,cems_actual,
7146,UGT007,NY,2021,1,431.5,469.825,True,True,True,True,cems_actual,
7146,UGT007,NY,2021,2,1726.56,1926.178,True,True,True,True,cems_actual,
7146,UGT007,NY,2021,3,6271.8,6856.326,True,True,True,True,cems_actual,
7146,UGT007,NY,2021,4,1711.52,1796.269,True,True,True,True,cems_actual,
7146,UGT007,NY,2022,1,1919.5,1977.0,True,True,True,True,cems_actual,
7146,UGT007,NY,2022,2,874.81,995.344,True,True,True,True,cems_actual,
7146,UGT007,NY,2022,3,1934.73,2171.152,True,True,True,True,cems_actual,
7146,UGT007,NY,2022,4,2422.74,2450.971,True,True,True,True,cems_actual,
7146,UGT007,NY,2023,1,1314.29,1382.391,True,True,True,True,cems_actual,
7146,UGT007,NY,2023,2,1036.51,1150.161,True,True,True,True,cems_actual,
7146,UGT007,NY,2023,3,2571.36,2807.734,True,True,True,True,cems_actual,
7146,UGT007,NY,2023,4,747.73,797.55,True,True,True,True,cems_actual,
7146,UGT007,NY,2024,1,3.76,9.494,True,True,True,True,cems_actual,
7146,UGT007,NY,2024,2,840.54,902.924,True,True,True,True,cems_actual,
7146,UGT007,NY,2024,3,599.75,662.799,True,True,True,True,cems_actual,
7146,UGT007,NY,2024,4,373.81,402.186,True,True,True,True,cems_actual,
7146,UGT007,NY,2025,1,1185.87,1297.435,True,True,True,True,cems_actual,
7146,UGT007,NY,2025,2,1172.16,1377.883,True,True,True,True,cems_actual,
7146,UGT007,NY,2025,3,2245.6,2496.303,True,True,True,True,cems_actual,
7146,UGT007,NY,2025,4,1154.61,1186.318,True,True,True,True,cems_actual,
7146,UGT007,NY,2026,1,1216.5543450359098,1331.0060855335455,True,True,True,True,cems_extended,0.025874965245692882
7146,UGT007,NY,2026,2,726.2703050770382,853.7362704498231,True,True,True,True,cems_extended,-0.3804000263811782
7146,UGT007,NY,2026,3,1751.3079161561384,1946.8272199075154,True,True,True,True,cems_extended,-0.22011581931059032
7146,UGT007,NY,2026,4,2309.22,2372.636,True,True,True,True,cems_extended,1.0
7146,UGT008,NY,2020,1,260.0,276.6,True,True,True,True,cems_actual,
7146,UGT008,NY,2020,2,,,True,True,True,True,cems_actual,
7146,UGT008,NY,2020,3,7181.0,7759.725,True,True,True,True,cems_actual,
7146,UGT008,NY,2020,4,203.75,220.975,True,True,True,True,cems_actual,
7146,UGT008,NY,2021,1,1261.14,1297.775,True,True,True,True,cems_actual,
7146,UGT008,NY,2021,2,1275.57,1396.375,True,True,True,True,cems_actual,
7146,UGT008,NY,2021,3,4063.0,4345.484,True,True,True,True,cems_actual,
7146,UGT008,NY,2021,4,637.3,669.161,True,True,True,True,cems_actual,
7146,UGT008,NY,2022,1,858.3,890.395,True,True,True,True,cems_actual,
7146,UGT008,NY,2022,2,991.59,1061.298,True,True,True,True,cems_actual,
7146,UGT008,NY,2022,3,1932.7,2084.483,True,True,True,True,cems_actual,
7146,UGT008,NY,2022,4,2072.19,2090.027,True,True,True,True,cems_actual,
7146,UGT008,NY,2023,1,712.65,751.651,True,True,True,True,cems_actual,
7146,UGT008,NY,2023,2,256.9,280.449,True,True,True,True,cems_actual,
7146,UGT008,NY,2023,3,1823.42,2000.685,True,True,True,True,cems_actual,
7146,UGT008,NY,2023,4,646.45,681.098,True,True,True,True,cems_actual,
7146,UGT008,NY,2024,1,,,True,True,True,True,cems_actual,
7146,UGT008,NY,2024,2,100.82,139.37,True,True,True,True,cems_actual,
7146,UGT008,NY,2024,3,916.53,1068.67,True,True,True,True,cems_actual,
7146,UGT008,NY,2024,4,1404.71,1501.635,True,True,True,True,cems_actual,
7146,UGT008,NY,2025,1,293.84,324.253,True,True,True,True,cems_actual,
7146,UGT008,NY,2025,2,1115.06,1214.806,True,True,True,True,cems_actual,
7146,UGT008,NY,2025,3,1474.94,1651.513,True,True,True,True,cems_actual,
7146,UGT008,NY,2025,4,3702.04,3828.144,True,True,True,True,cems_actual,
7146,UGT008,NY,2026,1,301.4430997877944,332.64303510581163,True,True,True,True,cems_extended,0.025874965245692882
7146,UGT008,NY,2026,2,690.8911465834034,752.6937655519864,True,True,True,True,cems_extended,-0.3804000263811782
7146,UGT008,NY,2026,3,1150.282373466038,1287.988862902909,True,True,True,True,cems_extended,-0.22011581931059032
7146,UGT008,NY,2026,4,7404.08,7656.288,True,True,True,True,cems_extended,1.0
7146,UGT009,NY,2020,1,205.5,234.8,True,True,True,True,cems_actual,
7146,UGT009,NY,2020,2,0.0,17.1,True,True,True,True,cems_actual,
7146,UGT009,NY,2020,3,14390.0,15494.3,True,True,True,True,cems_actual,
7146,UGT009,NY,2020,4,2210.5,2393.675,True,True,True,True,cems_actual,
7146,UGT009,NY,2021,1,2735.0,2708.15,True,True,True,True,cems_actual,
7146,UGT009,NY,2021,2,1589.48,1722.716,True,True,True,True,cems_actual,
7146,UGT009,NY,2021,3,6566.84,7019.032,True,True,True,True,cems_actual,
7146,UGT009,NY,2021,4,706.46,714.778,True,True,True,True,cems_actual,
7146,UGT009,NY,2022,1,2482.98,2530.534,True,True,True,True,cems_actual,
7146,UGT009,NY,2022,2,395.31,449.763,True,True,True,True,cems_actual,
7146,UGT009,NY,2022,3,2964.51,3219.446,True,True,True,True,cems_actual,
7146,UGT009,NY,2022,4,2973.7,2983.357,True,True,True,True,cems_actual,
7146,UGT009,NY,2023,1,768.63,806.677,True,True,True,True,cems_actual,
7146,UGT009,NY,2023,2,182.12,203.518,True,True,True,True,cems_actual,
7146,UGT009,NY,2023,3,2706.36,2937.014,True,True,True,True,cems_actual,
7146,UGT009,NY,2023,4,1619.85,1690.266,True,True,True,True,cems_actual,
7146,UGT009,NY,2024,1,603.62,628.468,True,True,True,True,cems_actual,
7146,UGT009,NY,2024,2,1560.18,1653.299,True,True,True,True,cems_actual,
7146,UGT009,NY,2024,3,1047.62,1150.407,True,True,True,True,cems_actual,
7146,UGT009,NY,2024,4,19.47,27.135,True,True,True,True,cems_actual,
7146,UGT009,NY,2025,1,711.7,777.665,True,True,True,True,cems_actual,
7146,UGT009,NY,2025,2,1869.33,2054.269,True,True,True,True,cems_actual,
7146,UGT009,NY,2025,3,2491.06,2747.452,True,True,True,True,cems_actual,
7146,UGT009,NY,2025,4,706.03,736.046,True,True,True,True,cems_actual,
7146,UGT009,NY,2026,1,730.1152127653596,797.7870548477918,True,True,True,True,cems_extended,0.025874965245692882
7146,UGT009,NY,2026,2,1158.236818684872,1272.8250182059633,True,True,True,True,cems_extended,-0.3804000263811782
7146,UGT009,NY,2026,3,1942.738287148161,2142.69435200348,True,True,True,True,cems_extended,-0.22011581931059032
7146,UGT009,NY,2026,4,1412.06,1472.092,True,True,True,True,cems_extended,1.0
7146,UGT013,NY,2020,1,85.0,93.0,True,True,True,True,cems_actual,
7146,UGT013,NY,2020,2,98.0,262.1,True,True,True,True,cems_actual,
7146,UGT013,NY,2020,3,1201.0,1398.0,True,True,True,True,cems_actual,
7146,UGT013,NY,2020,4,152.0,172.1,True,True,True,True,cems_actual,
7146,UGT013,NY,2021,1,236.0,307.6,True,True,True,True,cems_actual,
7146,UGT013,NY,2021,2,666.0,757.3,True,True,True,True,cems_actual,
7146,UGT013,NY,2021,3,2059.0,2294.4,True,True,True,True,cems_actual,
7146,UGT013,NY,2021,4,167.0,195.1,True,True,True,True,cems_actual,
7146,UGT013,NY,2022,1,182.0,193.7,True,True,True,True,cems_actual,
7146,UGT013,NY,2022,2,,,True,True,True,True,cems_actual,
7146,UGT013,NY,2022,3,452.0,525.5,True,True,True,True,cems_actual,
7146,UGT013,NY,2022,4,,,True,True,True,True,cems_actual,
7146,UGT013,NY,2023,1,308.0,350.7,True,True,True,True,cems_actual,
7146,UGT013,NY,2023,2,,,True,True,True,True,cems_actual,
7146,UGT013,NY,2023,3,247.0,302.8,True,True,True,True,cems_actual,
7146,UGT013,NY,2023,4,9.0,10.7,True,True,True,True,cems_actual,
7146,UGT013,NY,2024,1,81.0,231.1,True,True,True,True,cems_actual,
7146,UGT013,NY,2024,2,291.0,317.5,True,True,True,True,cems_actual,
7146,UGT013,NY,2024,3,142.0,297.6,True,True,True,True,cems_actual,
7146,UGT013,NY,2024,4,56.0,75.0,True,True,True,True,cems_actual,
7146,UGT013,NY,2025,1,168.0,195.4,True,True,True,True,cems_actual,
7146,UGT013,NY,2025,2,389.0,454.6,True,True,True,True,cems_actual,
7146,UGT013,NY,2025,3,632.0,737.9,True,True,True,True,cems_actual,
7146,UGT013,NY,2025,4,12.0,38.2,True,True,True,True,cems_actual,
7146,UGT013,NY,2026,1,172.3469941612764,200.4559682090084,True,True,True,True,cems_extended,0.025874965245692882
7146,UGT013,NY,2026,2,241.0243897377217,281.6701480071164,True,True,True,True,cems_extended,-0.3804000263811782
7146,UGT013,NY,2026,3,492.88680219570693,575.4765369307154,True,True,True,True,cems_extended,-0.22011581931059032
7146,UGT013,NY,2026,4,24.0,76.4,True,True,True,True,cems_extended,1.0
7146,UGT014,NY,2020,1,68.0,74.4,True,False,True,True,cems_actual,
7146,UGT014,NY,2020,2,,,True,False,True,True,cems_actual,
7146,UGT014,NY,2020,3,,,True,False,True,True,cems_actual,
7146,UGT014,NY,2020,4,1.0,1.1,True,False,True,True,cems_actual,
7146,UGT014,NY,2021,1,176.0,229.4,True,True,True,True,cems_actual,
7146,UGT014,NY,2021,2,290.0,313.2,True,True,True,True,cems_actual,
7146,UGT014,NY,2021,3,628.0,699.6,True,True,True,True,cems_actual,
7146,UGT014,NY,2021,4,215.0,251.1,True,True,True,True,cems_actual,
7146,UGT014,NY,2022,1,129.0,137.5,True,True,True,True,cems_actual,
7146,UGT014,NY,2022,2,90.0,148.7,True,True,True,True,cems_actual,
7146,UGT014,NY,2022,3,201.0,233.6,True,True,True,True,cems_actual,
7146,UGT014,NY,2022,4,150.0,173.1,True,True,True,True,cems_actual,
7146,UGT014,NY,2023,1,59.0,67.3,True,True,True,True,cems_actual,
7146,UGT014,NY,2023,2,41.0,59.7,True,True,True,True,cems_actual,
7146,UGT014,NY,2023,3,378.0,464.0,True,True,True,True,cems_actual,
7146,UGT014,NY,2023,4,120.0,142.5,True,True,True,True,cems_actual,
7146,UGT014,NY,2024,1,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2024,2,92.0,104.6,True,True,True,True,cems_actual,
7146,UGT014,NY,2024,3,22.0,46.1,True,True,True,True,cems_actual,
7146,UGT014,NY,2024,4,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2025,1,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2025,2,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2025,3,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2025,4,,,True,True,True,True,cems_actual,
7146,UGT014,NY,2026,1,,,True,True,True,True,cems_extended,0.025874965245692882
7146,UGT014,NY,2026,2,,,True,True,True,True,cems_extended,-0.3804000263811782
7146,UGT014,NY,2026,3,,,True,True,True,True,cems_extended,-0.22011581931059032
7146,UGT014,NY,2026,4,,,True,True,True,True,cems_extended,1.0
7314,001,NY,2020,1,10548.36,8369.523,True,True,True,True,cems_actual,
7314,001,NY,2020,2,101435.35,74118.425,True,True,True,True,cems_actual,
7314,001,NY,2020,3,170594.7,122529.453,True,True,True,True,cems_actual,
7314,001,NY,2020,4,100820.14,73458.967,True,True,True,True,cems_actual,
7314,001,NY,2021,1,61974.26,45176.437,True,True,True,True,cems_actual,
7314,001,NY,2021,2,6662.26,5099.355,True,True,True,True,cems_actual,
7314,001,NY,2021,3,,,True,True,True,True,cems_actual,
7314,001,NY,2021,4,18492.7,14715.135,True,True,True,True,cems_actual,
7314,001,NY,2022,1,91281.95,82511.273,True,True,True,True,cems_actual,
7314,001,NY,2022,2,145096.27,107446.837,True,True,True,True,cems_actual,
7314,001,NY,2022,3,149142.28,112148.647,True,True,True,True,cems_actual,
7314,001,NY,2022,4,71947.72,57840.511,True,True,True,True,cems_actual,
7314,001,NY,2023,1,65247.39,51157.268,True,True,True,True,cems_actual,
7314,001,NY,2023,2,78405.87,60573.868,True,True,True,True,cems_actual,
7314,001,NY,2023,3,126151.59,94839.232,True,True,True,True,cems_actual,
7314,001,NY,2023,4,987.46,934.326,True,True,True,True,cems_actual,
7314,001,NY,2024,1,0.0,9.212,True,True,True,True,cems_actual,
7314,001,NY,2024,2,93327.31,69371.086,True,True,True,True,cems_actual,
7314,001,NY,2024,3,141247.05,102711.173,True,True,True,True,cems_actual,
7314,001,NY,2024,4,82813.77,61665.081,True,True,True,True,cems_actual,
7314,001,NY,2025,1,34509.03,30270.084,True,True,True,True,cems_actual,
7314,001,NY,2025,2,59892.22,44661.4,True,True,True,True,cems_actual,
7314,001,NY,2025,3,90178.26,66954.156,True,True,True,True,cems_actual,
7314,001,NY,2025,4,51884.91,40260.108,True,True,True,True,cems_actual,
7314,001,NY,2026,1,35401.949951912575,31053.321371484202,True,True,True,True,cems_extended,0.025874965245692882
7314,001,NY,2026,2,52177.300068608485,38908.4136350957,True,True,True,True,cems_extended,-0.12881339064391858
7314,001,NY,2026,3,89098.87727760212,66152.75265534541,True,True,True,True,cems_extended,-0.011969433901229435
7314,001,NY,2026,4,103769.82,80520.216,True,True,True,True,cems_extended,1.0
7869,UGT011,NY,2020,1,45.0,66.5,True,False,True,True,cems_actual,
7869,UGT011,NY,2020,2,23.0,34.3,True,False,True,True,cems_actual,
7869,UGT011,NY,2020,3,74.0,121.5,True,False,True,True,cems_actual,
7869,UGT011,NY,2020,4,72.0,65.8,True,False,True,True,cems_actual,
7869,UGT011,NY,2021,1,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2021,2,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2021,3,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2021,4,3.0,2.9,True,True,True,True,cems_actual,
7869,UGT011,NY,2022,1,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2022,2,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2022,3,10.0,7.7,True,True,True,True,cems_actual,
7869,UGT011,NY,2022,4,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2023,1,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2023,2,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2023,3,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2023,4,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2024,1,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2024,2,1.0,3.5,True,True,True,True,cems_actual,
7869,UGT011,NY,2024,3,5.0,24.9,True,True,True,True,cems_actual,
7869,UGT011,NY,2024,4,2.0,9.2,True,True,True,True,cems_actual,
7869,UGT011,NY,2025,1,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2025,2,2.0,5.8,True,True,True,True,cems_actual,
7869,UGT011,NY,2025,3,1.0,2.0,True,True,True,True,cems_actual,
7869,UGT011,NY,2025,4,,,True,True,True,True,cems_actual,
7869,UGT011,NY,2026,1,,,True,True,True,True,cems_extended,0.025874965245692882
7869,UGT011,NY,2026,2,4.0,11.6,True,True,True,True,cems_extended,1.0
7869,UGT011,NY,2026,3,0.682928485130089,1.365856970260178,True,True,True,True,cems_extended,-0.31707151486991103
7869,UGT011,NY,2026,4,,,True,True,True,True,cems_extended,0.043750303325036675
7869,UGT012,NY,2020,1,2828.25,1677.325,True,True,True,True,cems_actual,
7869,UGT012,NY,2020,2,10911.0,6479.05,True,True,True,True,cems_actual,
7869,UGT012,NY,2020,3,25556.25,15141.275,True,True,True,True,cems_actual,
7869,UGT012,NY,2020,4,27988.25,16287.8,True,True,True,True,cems_actual,
7869,UGT012,NY,2021,1,26169.0,15151.45,True,True,True,True,cems_actual,
7869,UGT012,NY,2021,2,14423.75,8470.025,True,True,True,True,cems_actual,
7869,UGT012,NY,2021,3,38233.5,22304.2,True,True,True,True,cems_actual,
7869,UGT012,NY,2021,4,11659.43,6694.145,True,True,True,True,cems_actual,
7869,UGT012,NY,2022,1,33390.81,19397.933,True,True,True,True,cems_actual,
7869,UGT012,NY,2022,2,12805.67,8061.257,True,True,True,True,cems_actual,
7869,UGT012,NY,2022,3,43639.17,25863.116,True,True,True,True,cems_actual,
7869,UGT012,NY,2022,4,20346.84,11929.697,True,True,True,True,cems_actual,
7869,UGT012,NY,2023,1,19078.18,11053.547,True,True,True,True,cems_actual,
7869,UGT012,NY,2023,2,14756.73,8646.86,True,True,True,True,cems_actual,
7869,UGT012,NY,2023,3,38652.17,22875.138,True,True,True,True,cems_actual,
7869,UGT012,NY,2023,4,4.95,6.369,True,True,True,True,cems_actual,
7869,UGT012,NY,2024,1,16698.22,9741.169,True,True,True,True,cems_actual,
7869,UGT012,NY,2024,2,11565.57,6872.064,True,True,True,True,cems_actual,
7869,UGT012,NY,2024,3,25872.25,15396.654,True,True,True,True,cems_actual,
7869,UGT012,NY,2024,4,18163.9,10563.11,True,True,True,True,cems_actual,
7869,UGT012,NY,2025,1,9111.73,5825.528,True,True,True,True,cems_actual,
7869,UGT012,NY,2025,2,22521.37,13545.606,True,True,True,True,cems_actual,
7869,UGT012,NY,2025,3,29547.03,17782.569,True,True,True,True,cems_actual,
7869,UGT012,NY,2025,4,5460.17,3349.2,True,True,True,True,cems_actual,
7869,UGT012,NY,2026,1,9347.495697078137,5976.263334537811,True,True,True,True,cems_extended,0.025874965245692882
7869,UGT012,NY,2026,2,45042.74,27091.212,True,True,True,True,cems_extended,1.0
7869,UGT012,NY,2026,3,20178.508437993292,12144.22290889128,True,True,True,True,cems_extended,-0.31707151486991103
7869,UGT012,NY,2026,4,5699.054093706265,3495.7285158962122,True,True,True,True,cems_extended,0.043750303325036675
7869,UGT013,NY,2020,1,5681.25,3355.2,True,True,True,True,cems_actual,
7869,UGT013,NY,2020,2,10014.0,5896.0,True,True,True,True,cems_actual,
7869,UGT013,NY,2020,3,24963.75,14683.025,True,True,True,True,cems_actual,
7869,UGT013,NY,2020,4,4710.25,2817.775,True,True,True,True,cems_actual,
7869,UGT013,NY,2021,1,,,True,True,True,True,cems_actual,
7869,UGT013,NY,2021,2,8627.5,5084.25,True,True,True,True,cems_actual,
7869,UGT013,NY,2021,3,32719.0,19228.45,True,True,True,True,cems_actual,
7869,UGT013,NY,2021,4,18982.71,10990.873,True,True,True,True,cems_actual,
7869,UGT013,NY,2022,1,27580.59,15973.087,True,True,True,True,cems_actual,
7869,UGT013,NY,2022,2,13254.72,7643.096,True,True,True,True,cems_actual,
7869,UGT013,NY,2022,3,43262.36,25207.23,True,True,True,True,cems_actual,
7869,UGT013,NY,2022,4,18406.27,10805.601,True,True,True,True,cems_actual,
7869,UGT013,NY,2023,1,25912.32,15064.429,True,True,True,True,cems_actual,
7869,UGT013,NY,2023,2,13961.36,8142.458,True,True,True,True,cems_actual,
7869,UGT013,NY,2023,3,39520.15,23050.753,True,True,True,True,cems_actual,
7869,UGT013,NY,2023,4,10273.57,5928.205,True,True,True,True,cems_actual,
7869,UGT013,NY,2024,1,18306.38,10533.453,True,True,True,True,cems_actual,
7869,UGT013,NY,2024,2,12904.12,7531.644,True,True,True,True,cems_actual,
7869,UGT013,NY,2024,3,27322.71,15958.954,True,True,True,True,cems_actual,
7869,UGT013,NY,2024,4,12197.08,7119.231,True,True,True,True,cems_actual,
7869,UGT013,NY,2025,1,32045.21,18948.169,True,True,True,True,cems_actual,
7869,UGT013,NY,2025,2,11682.67,7025.117,True,True,True,True,cems_actual,
7869,UGT013,NY,2025,3,28248.34,17236.318,True,True,True,True,cems_actual,
7869,UGT013,NY,2025,4,5506.72,3347.366,True,True,True,True,cems_actual,
7869,UGT013,NY,2026,1,32874.37869504093,19438.452214344517,True,True,True,True,cems_extended,0.025874965245692882
7869,UGT013,NY,2026,2,23365.34,14050.234,True,True,True,True,cems_extended,1.0
7869,UGT013,NY,2026,3,19291.596043639696,11771.172540960484,True,True,True,True,cems_extended,-0.31707151486991103
7869,UGT013,NY,2026,4,5747.640670326045,3493.8142778399147,True,True,True,True,cems_extended,0.043750303325036675
7909,VB01,NY,2020,1,2027.69,1162.079,True,True,True,True,cems_actual,
7909,VB01,NY,2020,2,4518.26,2727.865,True,True,True,True,cems_actual,
7909,VB01,NY,2020,3,16799.82,9736.769,True,True,True,True,cems_actual,
7909,VB01,NY,2020,4,6692.76,3844.562,True,True,True,True,cems_actual,
7909,VB01,NY,2021,1,2385.64,1363.277,True,True,True,True,cems_actual,
7909,VB01,NY,2021,2,9038.39,5402.82,True,True,True,True,cems_actual,
7909,VB01,NY,2021,3,20283.25,12085.289,True,True,True,True,cems_actual,
7909,VB01,NY,2021,4,11849.47,7235.462,True,True,True,True,cems_actual,
7909,VB01,NY,2022,1,10198.78,6252.722,True,True,True,True,cems_actual,
7909,VB01,NY,2022,2,14087.26,8515.135,True,True,True,True,cems_actual,
7909,VB01,NY,2022,3,33739.85,20233.07,True,True,True,True,cems_actual,
7909,VB01,NY,2022,4,8504.72,5116.079,True,True,True,True,cems_actual,
7909,VB01,NY,2023,1,6278.3,3802.117,True,True,True,True,cems_actual,
7909,VB01,NY,2023,2,11768.42,7142.978,True,True,True,True,cems_actual,
7909,VB01,NY,2023,3,37190.8,22565.541,True,True,True,True,cems_actual,
7909,VB01,NY,2023,4,9689.37,5969.119,True,True,True,True,cems_actual,
7909,VB01,NY,2024,1,8063.54,4862.282,True,True,True,True,cems_actual,
7909,VB01,NY,2024,2,13923.42,8177.385,True,True,True,True,cems_actual,
7909,VB01,NY,2024,3,30147.37,17593.225,True,True,True,True,cems_actual,
7909,VB01,NY,2024,4,6010.64,3572.425,True,True,True,True,cems_actual,
7909,VB01,NY,2025,1,5446.86,3221.601,True,True,True,True,cems_actual,
7909,VB01,NY,2025,2,8998.43,5212.107,True,True,True,True,cems_actual,
7909,VB01,NY,2025,3,27088.56,15690.839,True,True,True,True,cems_actual,
7909,VB01,NY,2025,4,11259.97,6603.894,True,True,True,True,cems_actual,
7909,VB01,NY,2026,1,5587.797313198154,3304.9598139104896,True,True,True,True,cems_extended,0.025874965245692882
7909,VB01,NY,2026,2,9901.010860851862,5734.903534830189,True,True,True,True,cems_extended,0.10030425983775632
7909,VB01,NY,2026,3,26764.417340580378,15503.081869979611,True,True,True,True,cems_extended,-0.011966035087122443
7909,VB01,NY,2026,4,7716.250687925992,4525.52729896175,True,True,True,True,cems_extended,-0.3147183617784068
7909,VB02,NY,2020,1,2325.31,1344.056,True,True,True,True,cems_actual,
7909,VB02,NY,2020,2,6645.28,3815.98,True,True,True,True,cems_actual,
7909,VB02,NY,2020,3,23103.61,13324.646,True,True,True,True,cems_actual,
7909,VB02,NY,2020,4,7925.05,4560.303,True,True,True,True,cems_actual,
7909,VB02,NY,2021,1,3567.74,2033.175,True,True,True,True,cems_actual,
7909,VB02,NY,2021,2,7748.04,4705.068,True,True,True,True,cems_actual,
7909,VB02,NY,2021,3,23579.2,14328.894,True,True,True,True,cems_actual,
7909,VB02,NY,2021,4,14664.09,9111.423,True,True,True,True,cems_actual,
7909,VB02,NY,2022,1,7180.2,4363.096,True,True,True,True,cems_actual,
7909,VB02,NY,2022,2,13769.25,8346.516,True,True,True,True,cems_actual,
7909,VB02,NY,2022,3,35084.52,21244.455,True,True,True,True,cems_actual,
7909,VB02,NY,2022,4,8091.22,5048.508,True,True,True,True,cems_actual,
