stateCode,facilityName,facilityId,unitId,associatedStacks,year,quarter,countOpTime,sumOpTime,grossLoad,steamLoad,so2Mass,so2Rate,co2Mass,co2Rate,noxMass,noxRate,heatInput,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo,camd_rggi_program,coats_unit_match,coats_facility_match,rggi_obligated,co2_intensity_st_per_mwh,co2_intensity_lb_per_mwh,co2_intensity_kg_per_mwh
VA,Wolf Hills Energy,55285,WH10,CP600,2025,4,267,210.09,5420.46,,0.017,0.001,3293.426,0.0591,3.069,0.1536,55414.622,Pipeline Natural Gas,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.6075916066164126,1215.1832132328252,551.1978336744926
VA,Commonwealth Chesapeake,55381,CT-001,,2020,1,4,1.5,10.5,,0.0,0.0023,16.45,0.0813,0.012,0.116,203.0,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,1.5666666666666667,3133.3333333333335,1421.2560926666667
VA,Commonwealth Chesapeake,55381,CT-001,,2020,2,0,0.0,,,,,,,,,,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,,,
VA,Commonwealth Chesapeake,55381,CT-001,,2020,3,46,33.37,1382.67,,0.018,0.0029,1085.027,0.0811,0.987,0.1391,13371.604,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7847331612026007,1569.4663224052015,711.8979488149595
VA,Commonwealth Chesapeake,55381,CT-001,,2020,4,81,61.18,2643.14,,0.056,0.0047,2022.151,0.081,1.567,0.1256,24922.914,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7650563345112253,1530.1126690224507,694.0474319089191
VA,Commonwealth Chesapeake,55381,CT-001,,2021,1,132,108.61,4858.39,,0.065,0.0029,3705.567,0.081,2.822,0.1243,45667.696,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7627150146447691,1525.4300292895382,691.9234222546111
VA,Commonwealth Chesapeake,55381,CT-001,,2021,2,27,21.64,972.96,,0.004,0.001,747.728,0.081,0.688,0.1425,9212.199,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7685084690018088,1537.0169380036175,697.179155639204
VA,Commonwealth Chesapeake,55381,CT-001,,2021,3,45,34.03,1451.64,,0.006,0.001,1129.36,0.081,0.88,0.1272,13919.138,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7779890330936043,1555.9780661872087,705.7797787098729
VA,Commonwealth Chesapeake,55381,CT-001,,2021,4,106,89.79,3922.59,,0.019,0.001,3051.244,0.081,2.586,0.1346,37600.743,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7778646251583775,1555.729250316755,705.6669177295001
VA,Commonwealth Chesapeake,55381,CT-001,,2022,1,78,61.35,2715.65,,0.013,0.001,2121.679,0.081,2.131,0.1531,26149.37,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7812785152725866,1562.5570305451733,708.7639467451476
VA,Commonwealth Chesapeake,55381,CT-001,,2022,2,25,18.08,761.68,,0.003,0.001,609.867,0.081,0.587,0.1445,7514.517,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8006866400588174,1601.3732801176347,726.3707013832319
VA,Commonwealth Chesapeake,55381,CT-001,,2022,3,150,125.3,5328.15,,0.023,0.001,4254.004,0.081,3.028,0.1147,52424.316,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7984016966489307,1596.8033932978615,724.2978355900191
VA,Commonwealth Chesapeake,55381,CT-001,,2022,4,0,0.0,,,,,,,,,,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,,,
VA,Commonwealth Chesapeake,55381,CT-001,,2023,1,0,0.0,,,,,,,,,,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,,,
VA,Commonwealth Chesapeake,55381,CT-001,,2023,2,46,24.25,666.07,,0.003,0.001,581.176,0.0809,0.357,0.0978,7162.826,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8725449277103007,1745.0898554206015,791.559443383188
VA,Commonwealth Chesapeake,55381,CT-001,,2023,3,52,36.78,1422.08,,0.005,0.001,1151.245,0.0811,0.728,0.1007,14189.184,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8095500956345634,1619.1001912691268,734.4114930252165
VA,Commonwealth Chesapeake,55381,CT-001,,2023,4,40,33.32,1446.25,,0.006,0.001,1154.509,0.081,0.942,0.1246,14229.902,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7982776145203112,1596.5552290406224,724.1852701764287
VA,Commonwealth Chesapeake,55381,CT-001,,2024,1,7,4.29,177.62,,0.001,0.001,143.047,0.081,0.108,0.1111,1763.159,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8053541267875239,1610.7082535750478,730.604974117667
VA,Commonwealth Chesapeake,55381,CT-001,,2024,2,20,12.59,460.53,,0.002,0.001,386.167,0.0817,0.244,0.1005,4757.684,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8385273489240658,1677.0546978481316,760.6992150165679
VA,Commonwealth Chesapeake,55381,CT-001,,2024,3,98,81.78,3473.97,,0.015,0.001,2807.414,0.081,1.926,0.109,34597.089,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8081284524621688,1616.2569049243375,733.121800033495
VA,Commonwealth Chesapeake,55381,CT-001,,2024,4,17,11.12,384.87,,0.002,0.0009,321.481,0.0811,0.232,0.1082,3960.868,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8352976329669758,1670.5952659339516,757.7692659857614
VA,Commonwealth Chesapeake,55381,CT-001,,2025,1,54,42.05,1822.24,,0.007,0.001,1436.517,0.081,1.091,0.1168,17703.828,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7883248090262535,1576.6496180525069,715.1562369120314
VA,Commonwealth Chesapeake,55381,CT-001,,2025,2,46,40.82,1778.67,,0.006,0.001,1431.069,0.081,1.02,0.1136,17634.99,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8045725176676954,1609.145035335391,729.8959102515137
VA,Commonwealth Chesapeake,55381,CT-001,,2025,3,142,120.44,5094.7,,0.021,0.001,4116.298,0.081,2.739,0.1065,50728.843,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8079568963825151,1615.9137927650302,732.9661669759789
VA,Commonwealth Chesapeake,55381,CT-001,,2025,4,57,45.86,1983.61,,0.009,0.001,1566.197,0.081,1.23,0.1202,19296.731,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.789569018103357,1579.138036206714,716.2849644001492
VA,Commonwealth Chesapeake,55381,CT-002,,2020,1,4,2.75,90.75,,0.001,0.003,76.0,0.081,0.066,0.1328,936.375,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.837465564738292,1674.9311294765841,759.7359806060607
VA,Commonwealth Chesapeake,55381,CT-002,,2020,2,0,0.0,,,,,,,,,,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,,,
VA,Commonwealth Chesapeake,55381,CT-002,,2020,3,63,52.76,2345.96,,0.03,0.003,1852.042,0.081,1.536,0.1326,22824.993,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7894601783491619,1578.9203566983238,716.1862266360381
VA,Commonwealth Chesapeake,55381,CT-002,,2020,4,72,56.03,2441.62,,0.053,0.0047,1874.189,0.081,1.443,0.1249,23096.742,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7676006094314431,1535.2012188628862,696.3555592909054
VA,Commonwealth Chesapeake,55381,CT-002,,2021,1,138,110.25,4911.72,,0.057,0.0025,3719.084,0.081,2.838,0.1241,45831.719,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7571856701929263,1514.3713403858526,686.9072853456956
VA,Commonwealth Chesapeake,55381,CT-002,,2021,2,23,18.84,841.4,,0.004,0.001,659.56,0.081,0.507,0.1248,8128.965,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7838840028523888,1567.7680057047776,711.1276053178036
VA,Commonwealth Chesapeake,55381,CT-002,,2021,3,45,33.64,1410.1,,0.006,0.001,1121.071,0.081,0.856,0.1242,13819.593,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7950294305368414,1590.0588610736827,721.2385672339126
VA,Commonwealth Chesapeake,55381,CT-002,,2021,4,26,20.33,897.54,,0.004,0.001,705.659,0.081,0.57,0.1294,8699.031,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7862145419702743,1572.4290839405485,713.2418348415224
VA,Commonwealth Chesapeake,55381,CT-002,,2022,1,80,61.95,2763.11,,0.012,0.001,2162.751,0.081,1.873,0.1363,26656.523,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.782723452920803,1565.4469058416062,710.074772129861
VA,Commonwealth Chesapeake,55381,CT-002,,2022,2,25,15.45,571.61,,0.002,0.001,469.96,0.081,0.357,0.124,5791.576,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8221689613547698,1644.3379227095395,745.8591354426969
VA,Commonwealth Chesapeake,55381,CT-002,,2022,3,169,142.97,5772.41,,0.024,0.001,4672.029,0.081,3.533,0.1231,57578.752,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8093723418814673,1618.7446837629348,734.2502375329301
VA,Commonwealth Chesapeake,55381,CT-002,,2022,4,100,83.78,3743.78,,0.015,0.001,2894.083,0.081,2.207,0.1239,35660.554,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7730376784960654,1546.0753569921308,701.2879853766567
VA,Commonwealth Chesapeake,55381,CT-002,,2023,1,10,7.33,300.17,,0.001,0.001,236.804,0.081,0.18,0.124,2919.526,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7888996235466569,1577.7992470933139,715.6776998732719
VA,Commonwealth Chesapeake,55381,CT-002,,2023,2,3,0.53,3.85,,0.0,0.001,6.215,0.081,0.005,0.125,76.552,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,1.614285714285714,3228.571428571428,1464.455366
VA,Commonwealth Chesapeake,55381,CT-002,,2023,3,80,57.5,2318.23,,0.008,0.001,1845.841,0.081,1.393,0.1233,22746.312,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7962285881901278,1592.4571763802555,722.3264247578281
VA,Commonwealth Chesapeake,55381,CT-002,,2023,4,54,44.26,1966.87,,0.006,0.001,1514.176,0.081,1.16,0.1245,18657.794,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7698404063308709,1539.6808126617418,698.3874688587655
VA,Commonwealth Chesapeake,55381,CT-002,,2024,1,9,5.95,239.83,,0.001,0.0009,194.022,0.0803,0.156,0.1279,2391.418,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8089980402785305,1617.996080557061,733.9106768305883
VA,Commonwealth Chesapeake,55381,CT-002,,2024,2,32,23.39,927.72,,0.004,0.001,760.993,0.081,0.579,0.124,9375.827,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.820283059543828,1640.566119087656,744.1482740986721
VA,Commonwealth Chesapeake,55381,CT-002,,2024,3,173,140.81,5868.34,,0.026,0.001,4742.707,0.081,3.622,0.1243,58448.154,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8081854493775071,1616.3708987550142,733.173506765317
VA,Commonwealth Chesapeake,55381,CT-002,,2024,4,35,21.68,864.8,,0.004,0.001,695.09,0.0786,0.663,0.1429,8565.76,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8037580943570769,1607.5161887141537,729.1570778522203
VA,Commonwealth Chesapeake,55381,CT-002,,2025,1,76,61.27,2788.43,,0.011,0.001,2151.992,0.081,2.152,0.1547,26518.059,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7717575840168125,1543.515168033625,700.1267031993202
VA,Commonwealth Chesapeake,55381,CT-002,,2025,2,38,35.26,1507.85,,0.005,0.001,1201.408,0.081,1.07,0.1429,14809.76,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7967689093742746,1593.5378187485492,722.8165958907849
VA,Commonwealth Chesapeake,55381,CT-002,,2025,3,139,113.79,4720.82,,0.019,0.001,3785.494,0.0811,3.108,0.1321,46652.416,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8018721323837809,1603.7442647675616,727.4461619298258
VA,Commonwealth Chesapeake,55381,CT-002,,2025,4,69,56.26,2482.16,,0.011,0.001,1926.438,0.081,1.832,0.1485,23738.53,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7761135462661554,1552.2270925323107,704.0783656799401
VA,Commonwealth Chesapeake,55381,CT-003,,2020,1,4,1.25,13.0,,0.0,0.003,16.625,0.0815,0.013,0.128,204.575,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,1.2788461538461537,2557.6923076923076,1160.149715576923
VA,Commonwealth Chesapeake,55381,CT-003,,2020,2,0,0.0,,,,,,,,,,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,,,
VA,Commonwealth Chesapeake,55381,CT-003,,2020,3,68,58.42,2583.7,,0.033,0.003,1982.848,0.081,1.561,0.1279,24433.807,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7674451368192902,1534.8902736385803,696.2145169096722
VA,Commonwealth Chesapeake,55381,CT-003,,2020,4,79,62.86,2762.43,,0.06,0.0049,2065.738,0.081,1.626,0.1279,25461.206,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.7477974102511195,1495.594820502239,678.3903991913352
VA,Commonwealth Chesapeake,55381,CT-003,,2021,1,117,92.39,4059.7,,0.056,0.0029,3026.138,0.081,2.401,0.1287,37293.728,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7454092666945834,1490.8185333891668,676.2239117999163
VA,Commonwealth Chesapeake,55381,CT-003,,2021,2,24,20.35,904.96,,0.004,0.001,693.142,0.081,0.6,0.1382,8538.695,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7659366159830269,1531.8732319660537,694.846009827042
VA,Commonwealth Chesapeake,55381,CT-003,,2021,3,41,31.59,1335.95,,0.006,0.001,1034.472,0.081,0.813,0.1279,12746.469,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7743343688012275,1548.668737602455,702.4643230340057
VA,Commonwealth Chesapeake,55381,CT-003,,2021,4,58,45.55,2005.49,,0.009,0.001,1528.815,0.081,1.293,0.1349,18840.915,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.762314945474672,1524.6298909493441,691.5604856085546
VA,Commonwealth Chesapeake,55381,CT-003,,2022,1,47,35.92,1549.02,,0.007,0.001,1194.54,0.081,1.092,0.1426,14719.509,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7711585389472053,1542.3170778944107,699.5832586536004
VA,Commonwealth Chesapeake,55381,CT-003,,2022,2,16,11.98,442.02,,0.002,0.001,360.832,0.0811,0.299,0.1323,4446.773,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8163250531650151,1632.6501063300302,740.5576311109904
VA,Commonwealth Chesapeake,55381,CT-003,,2022,3,164,140.4,6056.92,,0.025,0.001,4802.592,0.081,4.091,0.1364,59183.944,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7929099278180989,1585.8198556361979,719.3157867110808
VA,Commonwealth Chesapeake,55381,CT-003,,2022,4,114,95.26,4290.01,,0.017,0.001,3248.828,0.081,2.648,0.1315,40040.207,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7573007988326367,1514.6015976652734,687.0117282907778
VA,Commonwealth Chesapeake,55381,CT-003,,2023,1,36,20.16,649.1,,0.003,0.0009,533.76,0.0811,0.422,0.1282,6578.221,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8223078108149745,1644.615621629949,745.9850975541518
VA,Commonwealth Chesapeake,55381,CT-003,,2023,2,3,1.7,4.56,,0.0,0.001,14.904,0.081,0.012,0.128,183.906,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,3.268421052631579,6536.842105263158,2965.0617028421057
VA,Commonwealth Chesapeake,55381,CT-003,,2023,3,100,80.55,3393.89,,0.012,0.001,2657.881,0.081,2.15,0.1306,32757.59,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7831370492266986,1566.274098453397,710.4499803870898
VA,Commonwealth Chesapeake,55381,CT-003,,2023,4,72,56.15,2507.64,,0.01,0.001,1949.457,0.081,1.897,0.1501,24027.949,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7774070440733121,1554.814088146624,705.2518071518161
VA,Commonwealth Chesapeake,55381,CT-003,,2024,1,6,3.93,162.92,,0.001,0.001,127.909,0.0812,0.116,0.1395,1577.526,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7851031180947705,1570.206236189541,712.2335680619938
VA,Commonwealth Chesapeake,55381,CT-003,,2024,2,15,7.02,194.66,,0.001,0.0011,173.138,0.0811,0.153,0.1329,2132.545,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8894379944518648,1778.8759889037296,806.8845757429365
VA,Commonwealth Chesapeake,55381,CT-003,,2024,3,68,54.5,2278.92,,0.01,0.001,1812.329,0.081,1.542,0.1355,22338.045,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7952578414336615,1590.515682867323,721.4457781139574
VA,Commonwealth Chesapeake,55381,CT-003,,2024,4,13,6.93,257.93,,0.001,0.001,208.638,0.081,0.191,0.1373,2570.812,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.8088938859380452,1617.7877718760906,733.8161896022953
VA,Commonwealth Chesapeake,55381,CT-003,,2025,1,35,28.13,1243.03,,0.005,0.001,957.286,0.081,0.794,0.1336,11800.751,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7701230058807913,1540.2460117615826,698.6438388579842
VA,Commonwealth Chesapeake,55381,CT-003,,2025,2,45,38.7,1628.8,,0.006,0.001,1294.129,0.0811,1.065,0.1327,15945.809,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7945291011787818,1589.0582023575637,720.784676075307
VA,Commonwealth Chesapeake,55381,CT-003,,2025,3,140,117.93,5130.34,,0.02,0.001,4031.015,0.0804,3.287,0.1317,49682.285,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7857208294187129,1571.4416588374258,712.7939463487994
VA,Commonwealth Chesapeake,55381,CT-003,,2025,4,45,36.83,1668.79,,0.007,0.001,1276.057,0.081,1.049,0.1325,15723.804,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2E, CSSO2G1",False,True,True,False,0.7646600231305317,1529.3200462610635,693.6879042720655
VA,Commonwealth Chesapeake,55381,CT-004,,2020,1,45,16.25,8.75,,0.002,0.0023,117.9,0.0812,0.081,0.112,1452.7,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,13.474285714285715,26948.57142857143,12223.6663824
VA,Commonwealth Chesapeake,55381,CT-004,,2020,2,66,14.8,40.59,,0.002,0.0021,128.662,0.0811,0.089,0.112,1586.205,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,3.1697955161369795,6339.591032273959,2875.5901211598916
VA,Commonwealth Chesapeake,55381,CT-004,,2020,3,105,47.8,1456.92,,0.02,0.0024,1248.194,0.0811,0.905,0.114,15384.086,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.8567347555116271,1713.4695110232542,777.2166964277791
VA,Commonwealth Chesapeake,55381,CT-004,,2020,4,80,31.31,875.21,,0.021,0.0038,752.57,0.0811,0.547,0.1138,9274.803,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG2, CSSO2G1",False,True,True,False,0.8598736303287211,1719.7472606574422,780.064235762617
VA,Commonwealth Chesapeake,55381,CT-004,,2021,1,51,25.05,799.79,,0.007,0.0025,659.819,0.0811,0.479,0.1146,8130.668,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8249903099563636,1649.9806199127272,748.4186198402831
VA,Commonwealth Chesapeake,55381,CT-004,,2021,2,59,16.16,228.41,,0.002,0.0009,248.939,0.0812,0.179,0.1126,3069.057,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,1.089877851232433,2179.755702464866,988.7205551020534
VA,Commonwealth Chesapeake,55381,CT-004,,2021,3,65,23.78,569.27,,0.003,0.001,511.79,0.0812,0.372,0.1136,6306.146,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.899028580462698,1798.057160925396,815.5850090196218
VA,Commonwealth Chesapeake,55381,CT-004,,2021,4,88,44.92,1547.93,,0.008,0.001,1250.531,0.0811,0.915,0.115,15408.916,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8078730950365972,1615.7461900731944,732.8901436737708
VA,Commonwealth Chesapeake,55381,CT-004,,2022,1,63,30.2,968.63,,0.005,0.001,802.718,0.0811,0.585,0.1148,9891.644,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8287147827343774,1657.4295654687548,751.7974047090427
VA,Commonwealth Chesapeake,55381,CT-004,,2022,2,68,18.35,213.45,,0.001,0.001,257.634,0.0811,0.183,0.1124,3174.991,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,1.2069992972593115,2413.998594518623,1094.9713436643713
VA,Commonwealth Chesapeake,55381,CT-004,,2022,3,104,66.69,2556.83,,0.011,0.001,2061.58,0.081,1.51,0.1163,25408.517,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.8063031175322567,1612.6062350645134,731.4658840396897
VA,Commonwealth Chesapeake,55381,CT-004,,2022,4,108,80.12,3318.84,,0.014,0.001,2637.308,0.081,1.923,0.1168,32502.858,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.7946475274493497,1589.2950548986994,720.8921105807813
VA,Commonwealth Chesapeake,55381,CT-004,,2023,1,9,3.53,75.45,,0.0,0.001,72.428,0.0811,0.051,0.1127,892.014,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,0.9599469847581179,1919.8939695162358,870.8492557815772
VA,Commonwealth Chesapeake,55381,CT-004,,2023,2,20,7.38,69.23,,0.001,0.001,96.355,0.0811,0.066,0.112,1186.653,Diesel Oil,,Combustion turbine,,Water Injection,,,"ARP, CSNOX, CSOSG3, CSSO2G1, RGGI",True,True,True,True,1.3918099089989888,2783.619817997978,1262.6287104246715
